id,pid,date,time,quantity,price,cid,card,reward_account
809bea61-d899-407d-8742-f97593beb6b4,422,2015-08-18,9:46 AM,11,10.89,284,5ddd740e-1c54-4c19-8512-fce8e0bb4f5e,13ef1bfc-aba0-4976-be95-a03f43756e3c
255a1d41-19ed-4c8a-bf98-8852d589b54d,255,2012-02-07,10:18 AM,25,624.25,342,13cf9951-47b2-4431-b3ff-a6ac1c40045b,5a529acb-1476-43ec-a087-2407570bb630
f156f2b1-0136-4ccc-b3bf-961e7d630f3c,118,2012-10-30,6:00 PM,18,1980,248,f5308666-f8f0-4690-b45c-67f1791c2fa0,3dfa261b-08b1-4502-ba52-f162f5444a14
02e5a521-4e0b-45ef-b625-b38a3dd24e78,336,2018-06-04,10:53 AM,3,59.64,470,b9bc7bb4-2222-4d29-b161-49e47bfee275,
fa5c0530-098b-452c-9d8c-e1fc1e5ffa41,493,2021-03-08,8:11 AM,20,179.8,250,f577d457-66fb-40e2-8bf1-1e234e1548d7,
117224a5-088a-4ab3-887a-55d76574ec02,58,2016-05-10,10:27 PM,5,99.95,200,7268628b-80d8-41a9-8e76-66311e012f9a,c53935aa-f078-485c-b235-8959ce426fc5
2d294319-95a6-435d-887a-b2115d3637a5,390,2019-09-16,7:55 AM,10,12.9,411,485e9662-a56b-4588-a0a4-2c961fa26401,
c018007b-2135-42d1-9524-4c6b9f731b7f,248,2015-12-25,12:15 AM,5,75,320,7b76e1c4-f624-4e44-be90-06f0234d45e8,
e2278d0b-8668-4b47-adab-515f7d63991d,460,2021-11-07,2:38 AM,20,119.8,354,6cf3f9b3-27b1-4a06-afe8-e39e267c6e07,b9a49b95-fd53-4386-b6de-08e8fc929512
93cb83f4-4e84-47aa-8ef3-764cfe533d7f,99,2016-01-19,10:19 PM,16,639.84,194,9ef881d6-3224-42b6-ac3b-1799003697d2,
cd25587a-68a3-4842-a9cc-cca4830e0619,544,2018-02-21,2:16 AM,12,41.88,457,c345b872-71f8-4699-937f-0c10c0d5f98a,
a5fc42e1-8271-49f5-bcb5-e176d3c82625,22,2015-01-31,10:33 AM,19,56.81,206,7eeb6763-4650-4775-8217-e43c20d950de,
373323d1-6d82-4ae9-aa1a-9f117091a976,156,2010-08-11,10:34 AM,20,399.8,170,b5971629-224b-4262-927e-7233e0e40e54,
0d6cef94-be18-4238-838e-a1ca0e48675b,205,2020-09-07,3:05 PM,12,239.88,200,7268628b-80d8-41a9-8e76-66311e012f9a,c53935aa-f078-485c-b235-8959ce426fc5
e1771bd4-a7f9-4132-9c82-bd6fabbdc175,571,2014-04-03,5:18 AM,24,119.76,401,f93ac107-15d2-4fe4-b908-af8545cb766a,58db6aa5-f16e-40df-a095-ba7d65957c8b
f7f8f9cf-9cdb-4f98-9976-b5216d06217d,322,2012-07-01,10:54 PM,13,129.87,252,ea58d399-7e27-4d73-9350-a5b86d3d898c,
8c435e25-b7ac-4aa5-83a4-0dff8106420e,426,2010-12-06,4:52 PM,2,23.98,45,d744c66c-d8e7-4df5-a980-0ccd5c2b106d,
827ec11c-2a3a-468b-ba6e-47513688c95a,519,2017-01-24,4:23 AM,18,215.82,156,3c7d2a02-89c8-42f3-8173-8f6be39fd7c9,739518f2-7f4f-42bc-ba1e-e902b2496545
1e16433d-5460-4ed5-9a29-d6a339b45cb1,364,2020-12-12,3:41 AM,21,1049.79,392,2b8ba437-443d-47da-b9cc-5e8661b5d778,b7984ac6-ab9a-44db-8050-ec98db0cfeda
045dfa29-95b9-4e78-9068-d66e1485e226,62,2013-11-26,11:33 PM,20,199.8,284,5ddd740e-1c54-4c19-8512-fce8e0bb4f5e,13ef1bfc-aba0-4976-be95-a03f43756e3c
2c04c0f1-6f00-4a79-b731-ab577179fd1d,573,2017-04-03,6:43 PM,20,99.8,148,86581a42-bef3-4dfe-89a0-00c2b92fb77f,5b1e4e59-1f25-47f3-9377-4f65f1fd5ac8
e3137484-924a-4c13-8978-4ec4546ed05a,322,2016-09-24,2:32 PM,17,169.83,471,d4ea12da-0e5b-403c-94fd-d19821108092,badd72fa-bb39-404e-a6e0-56746302e524
29afe0a7-065f-45c7-9765-8ef8559b6819,355,2010-08-31,1:39 AM,16,159.84,62,29d62786-d791-4a3c-aa59-aa7ddeb07cbb,21d9fa3a-f2bf-4cb8-af21-f7a2904fa1b2
48b7f30b-b7a7-4d60-84ac-81a76512304b,140,2013-10-22,12:02 AM,12,107.88,140,eb90218e-ecb7-483b-880c-910585068abe,
e1bdc994-1049-4e37-b754-e9d8aca76ed3,227,2012-02-21,1:44 PM,10,119.9,48,f79846d4-08ad-4aec-adc1-c1e2ac5380ed,
3c6d2a6e-0424-4c89-adb2-f15e0dffbe23,560,2012-06-15,9:14 PM,4,79.92,21,7aa8b75d-4bf3-40ea-9281-9fe8d4fbbec7,320f84d4-f3c4-45dc-a2e6-db3ab785aacf
c237c8c3-e386-4662-9289-35e8b679398f,507,2018-11-10,1:14 PM,10,2000,371,33ea122b-5b3a-4c77-8f7e-b5d41d6c8843,4ec373f8-0951-43bd-98e5-291f9790da3a
89beef05-8eb6-4070-8a1e-ed7df8c2f5b9,329,2012-08-01,5:54 PM,1,19.99,216,442e9104-1cd4-4f78-9321-73dab326c7dd,a49871c0-a13f-4b89-b1c5-4040c7b5c62d
7a4d5a71-ffff-46f3-bd5d-7ec9354b5411,14,2017-08-12,10:02 PM,16,47.84,410,f94d02b3-96bf-4c02-ab8b-778c56a6356f,481b2c1b-de66-4b08-8bba-c3f62ecf56ee
23ea4753-88a9-473c-9f1e-7165851715d8,312,2014-02-05,7:46 PM,17,254.83,352,78e8fc5e-38ca-4922-a7a0-30bbf57b12b7,532a780e-bc5b-4f80-afbc-ed4770f4b221
ee33641a-ba5f-419e-9e40-e92019bbdfa7,90,2010-12-31,3:16 AM,7,174.93,233,250171c3-0c72-4ada-8046-8f1d9fe40f7c,
e29da9c5-41be-49ad-86da-be7f49e68bf6,318,2012-09-26,2:19 PM,24,479.76,189,e562319c-503b-411f-8f12-f879bb6d54e5,
7773e7b2-b7a1-421f-a114-40692aa837d6,327,2016-07-11,5:32 AM,3,10.5,153,fc03df7a-cc7e-450b-8340-0fcfcd9f17b2,f4a35da5-2624-4594-b4b3-d597e5ade32c
e5e252f9-f9ae-4940-82cd-43cd592acbc2,1,2010-09-22,11:45 AM,9,89.91,168,55381cd4-efce-4d6e-b8e9-442cbeb0e5c5,8d445ec2-32e1-4992-ae01-8272e210eb42
30817288-25a2-424b-a71b-62599ace2e73,390,2014-11-28,7:58 AM,11,14.19,319,0dcc15f1-139c-4a40-8a7c-1a1cceb510cf,64791307-6a31-4fbd-b2ba-279562238156
dacb6f81-1e7d-4fe5-b04d-fb9a8c236d1a,352,2011-07-05,11:21 AM,13,103.87,50,ca73607b-a090-412c-afda-e13e6fa8c2a4,
425d4ccd-86b5-4f22-ad60-be2d4ba608c2,374,2017-09-19,5:21 AM,11,7139,225,6d32dbea-55e9-491b-bc71-c991764f8ab8,
430bb6ae-7b66-49c0-a02a-225f8c436007,153,2020-03-05,5:28 AM,13,129.87,89,2b68c462-f0d0-4885-96e1-673ef183bd2a,9e95690b-c040-48ef-bc22-a675eb2e8845
9243f440-551b-4d8e-9dff-e0da363aa6b3,270,2011-06-25,11:24 AM,10,29.9,183,e4c3fc03-4fe3-4480-89d8-4f819e2ae3d1,f250a859-c49c-4357-82a3-0d7e6342f674
12b43d81-e7ee-4418-95aa-e6a4bed4f669,140,2016-05-29,2:34 PM,23,206.77,247,f426aa5e-fe8b-4997-8bb5-eb555f6dd3fc,5d37358a-1b04-4541-b1e4-f194c3664158
895b3755-da56-4ba5-bf26-41995432a9e8,41,2020-12-09,7:32 PM,6,2394,435,9ab30e1e-a62b-4c9f-8094-4d79d8ea793a,
3a74f55b-72cf-4921-8e33-84adb20b606b,272,2013-03-15,9:33 AM,20,999.8,392,2b8ba437-443d-47da-b9cc-5e8661b5d778,b7984ac6-ab9a-44db-8050-ec98db0cfeda
4ca8a76a-1114-4ff0-8ae9-a67a3db75763,275,2014-03-01,10:12 AM,13,64.87,353,5df073f8-0a3e-4c8b-8d27-e0b5dcc04abb,9acf4e45-cffb-40bb-a5b1-dbb294b0401b
549c174b-4e31-4799-be79-7d2905e46185,257,2014-11-22,5:26 AM,6,59.94,80,37becf5f-d196-466d-b40e-3cb0402c4c42,
f7140cc9-a254-4763-8f55-bd0bc5758781,139,2018-08-14,2:10 AM,19,56.81,334,fa6ba9ca-ad58-4fd0-9c0e-06234c5d8fad,
bc0024aa-2556-4f36-85bc-efe1685ffa72,203,2011-12-11,6:07 AM,21,209.79,367,c3eba56a-3be9-45e5-ade8-70424cdb9358,
c5242744-6aee-4683-b307-6cf1247bc047,563,2013-06-06,8:29 AM,8,23.92,244,5eea1a36-b400-4847-b6ce-f74eff73edd2,f5b57f89-91bb-4d25-b98f-469da6634040
439ea16b-ae83-4b7e-b344-62f97908706f,195,2011-05-03,12:35 PM,6,2399.94,377,d9b5d2e2-8eb3-421f-b83c-da7e94aa0f1b,
9cced1ae-90b6-4ce6-bf01-2690a2eb28ed,468,2021-12-15,10:47 PM,8,39.92,2,b75e7536-dfd1-4832-b111-2001a8c8f7d4,
5921da75-bdb3-49df-a2e5-d84be59b8835,320,2016-05-16,3:58 PM,13,773.5,492,b5cf4862-705b-401b-b34e-31a1186277b4,5bc69038-5955-4c0f-b629-203ec7c73372
e27cbf81-deee-4c97-9ba1-897327fff957,39,2017-01-22,9:48 AM,20,49.6,318,719d7a9d-7b4e-46ba-8dff-d403cea38b56,c1c123f6-2fdc-4fab-a76d-3cc0ef9eb099
b9af3fcc-4964-4454-a014-b61640047885,517,2012-05-26,3:56 PM,18,359.82,498,b510f187-0f72-4496-a6d7-ea0cedd39652,
377f8306-a7cc-41ff-9eab-ca01247e1156,489,2022-03-05,8:51 AM,4,1000,163,90787488-95e3-4d5b-9306-23ff0ec501bb,
108fd6b6-33b1-496f-8a7a-44bcb0071877,71,2017-09-12,10:58 AM,23,459.77,54,77fd85c7-cfd5-4aad-8660-677ee2dea78f,2f58be2f-8c54-4984-b24f-9309c692af4a
b9817377-79a4-4079-b68a-d2648756e768,295,2010-08-24,11:54 AM,10,29.9,408,940c0d89-07fa-445e-a35a-23c23e26467c,ecd8ae90-5807-4e41-9dd6-3c36178be292
1f7e2b63-bd11-4a13-8c7e-13025ce60c4b,236,2010-10-02,3:42 AM,3,67.47,455,b833b1ee-fa06-4782-8661-16f22ee0c836,588b15ad-4791-47ed-bee7-06c90672fca1
4945f552-20ab-4d21-8990-d96d11b9c2b1,470,2014-04-09,7:01 AM,17,135.83,365,46cf511e-5a31-4e6f-b2a6-f20b4b764a40,ded2bc27-9590-4ea9-8ca2-42e1d8b7dc1c
3fbd9b25-b1fb-473e-950f-a09bae0558e0,495,2020-11-10,5:14 PM,5,49.95,309,8eca8e39-70ee-4a94-baeb-0d73abe8e388,2213b21c-0ae2-430e-bb9d-995ec827272b
9648c4e8-fb01-45cb-af22-1437344b8588,143,2013-05-30,11:43 PM,20,239.8,124,9f5cec12-8843-4ea2-9d47-d21ba511fd08,
74508719-1097-456e-9109-37d0af325e05,250,2011-07-04,4:36 AM,17,339.49,145,b8f9089a-0d51-4605-b3c5-9511dd362420,83f73f65-f2e1-4eff-a0e8-95481e3511ba
266f23bf-7bd6-4b28-afe2-0a751cd7dc6f,268,2010-07-28,3:59 AM,12,5988,256,aaeb1313-0976-4da1-b6f9-488afe261d91,615be061-a78d-45a1-b713-0d5319ff9ff9
68b8866a-bb06-476e-a08b-386a48f621ce,44,2016-06-06,12:38 PM,3,50.97,397,02e6bf21-c545-400d-ac04-101b55d3ebc4,8765a924-5756-46cc-9650-fa232a76d748
2d1ffdb1-0322-407c-804c-8604308abeaa,417,2010-12-07,1:56 PM,17,1019.83,241,ab9d3c14-72bb-46c0-b4a7-5fae90f95380,
8efb9acd-ec67-4365-8175-98d011ea643d,172,2011-11-23,3:57 PM,16,31.84,83,a9e17db6-6d84-4f6a-9cae-1343952aa410,662868b1-1538-48af-9461-78f1d0d54aea
091f0ace-4628-4a86-8389-d3f52ccac0dd,274,2020-05-04,7:59 AM,2,17.98,370,e6c65e26-6ab7-4ec2-ba29-52b29db828b6,f0950946-712a-4c1f-9b2d-2d463d18aeeb
ae23fc55-d674-485b-9ebd-a82598e9c1be,371,2020-10-20,2:10 PM,19,379.81,209,cbf1d6e3-4530-4ada-b390-ce8d8339be2c,03a79f0b-6007-45f6-9d92-6bb1fa1b6c3a
8d86a609-206e-400d-80d4-2b2f7113bba4,88,2012-04-02,6:57 AM,12,119.88,353,5df073f8-0a3e-4c8b-8d27-e0b5dcc04abb,9acf4e45-cffb-40bb-a5b1-dbb294b0401b
0abf31b4-32c2-4555-862d-baf803789849,65,2018-05-01,1:34 AM,5,500,79,d3f678b2-b75d-4b3e-82b9-7391e6eca3b4,52ca2bc6-c6c5-4757-8b8d-589f0c1cb1ea
9c3a4be9-a978-49cb-a674-48ff2fdb3aee,461,2018-07-16,12:28 PM,24,359.76,438,6f05cfba-0a59-4cba-8a5a-12387e1809c3,e14f7746-10e5-4570-8eba-867957e6b6a1
c422636f-8424-4b84-bbff-abf6443892d2,129,2020-01-18,3:26 PM,22,505.34,259,7bb93110-e2d3-45f4-bc46-441e71151af9,2fad21f1-1106-4cbe-92e2-b319526f1308
a97a0f93-2698-4553-8980-9331ed8976ca,4,2019-05-06,11:47 AM,14,699.86,171,74d6d3a1-c455-43a8-bfe5-50a42cc4fca6,6b775831-2af3-4a84-9d69-f5c5be9d293e
6e467f56-7045-4a75-96a5-83ed8e001fcf,295,2015-01-02,4:35 PM,9,26.91,104,39825b21-ae2b-4bf9-bc3b-15cacd058c13,
a36e4eb2-92ff-40ed-bff0-5b10335f8ab2,476,2011-08-01,7:19 AM,5,34.95,144,58744555-4e43-4cdf-907d-6a5126620576,e3a03b62-f3f0-47cd-930d-6f482249faee
2a66cc4c-9980-461a-be98-265cd4c56e47,199,2019-02-26,10:09 PM,5,59.95,265,0f52c1ae-52d0-4816-8d0a-c2e36b2524ac,19fe1f8b-f6cb-4f57-a70a-6065d83e557e
a2ac026e-58f8-46bd-b723-e049d89fdd46,439,2017-11-23,2:16 PM,1,19.99,455,b833b1ee-fa06-4782-8661-16f22ee0c836,588b15ad-4791-47ed-bee7-06c90672fca1
a38346d1-5d5d-490f-95af-ea5a8fd3e2eb,470,2016-11-16,4:45 AM,18,143.82,88,5d060676-7dc1-487b-beb0-10a2d2f02f19,
731896c9-2c98-4010-a79d-9d572b9edd98,460,2017-10-22,11:49 PM,10,59.9,142,3f7a4161-d00d-4b25-b647-193a2c84e02d,817cd60e-93d3-4c1b-b02a-9491e3eb6271
bf666254-fec4-4f26-bc4a-d66fe10bcf82,515,2016-09-11,2:53 AM,15,885,42,2dc9cfb2-48d2-424c-ac96-1f5d4efa1e3f,ca9e6b46-f850-4aea-bf78-6019e5b3a9d9
57a47a13-52c0-44ac-9933-97c891525faf,208,2018-03-17,1:06 PM,8,319.92,107,939e4458-7e79-43f4-b440-a2913812bcca,
9ac0fa2f-7d68-4912-b7a3-3871fa7538bc,319,2017-10-21,9:03 AM,18,125.82,355,2e88c3ed-c871-48ca-abf9-b59649529dff,
014bd1f5-5270-48ae-8b59-d55bb0b918cc,42,2023-01-02,8:38 AM,9,1799.91,254,20d24bae-caab-4eeb-98a3-a263134f2f53,
d0e9be0f-ed41-4400-8521-da3904d35c39,205,2017-11-28,8:59 PM,1,19.99,112,bdc50c57-1be2-451f-9b57-e21f9d44ca2d,
617e5bc0-1a87-43e0-8eb6-f8f96ea2edf4,557,2012-01-10,7:13 PM,9,89.91,411,485e9662-a56b-4588-a0a4-2c961fa26401,
b1713f6e-cfe9-48eb-aab3-8b88d2444297,220,2012-03-29,3:25 PM,5,49.95,297,2ab3f98e-21b9-4457-a333-ee223d4116e6,d930a240-c7b0-4837-beba-32792c3e7896
ddbd5abb-d4ff-4cd8-8a96-4403e9a601fe,486,2019-06-16,2:34 PM,15,179.85,456,0601fcf8-c512-4578-a92c-66bb301a8bd2,f44a74b3-c519-47fa-86ad-41ad0065dc54
943f9fd0-0d0a-4b47-8512-2313586c1077,554,2014-02-01,5:45 AM,20,199.8,322,375af5a7-1b93-49a7-ab38-01db3924ea05,863366ef-2b8a-4ff5-a1a1-ba71d1ddaf3d
054eb518-d8c4-4b45-a889-c643ec406076,512,2011-06-08,2:08 PM,22,330,380,846d4bad-b5cf-4e4e-89c4-9e9245b3391b,
60c5ac55-b7f0-44b7-8ff0-aeecf519126a,390,2018-05-06,7:30 AM,2,2.58,265,0f52c1ae-52d0-4816-8d0a-c2e36b2524ac,19fe1f8b-f6cb-4f57-a70a-6065d83e557e
e3a9ffc2-2ff3-49fc-af06-a6fac05297ec,379,2013-09-02,1:08 AM,21,8379,144,58744555-4e43-4cdf-907d-6a5126620576,e3a03b62-f3f0-47cd-930d-6f482249faee
288c7853-2e8d-4da7-ba53-a2e352b96605,284,2017-02-22,8:24 PM,5,49.95,239,f0c45c9c-ea56-4b28-89f6-7e7390b3013f,
510290e3-53f0-4511-992a-6d264da591a5,513,2011-09-08,2:10 PM,10,249.9,77,33e15f09-a274-4345-9933-83f436491821,
9491c64a-1874-4764-83ed-5798cee9786e,577,2017-03-25,12:58 PM,13,129.87,211,db6743b7-15bd-47dc-9d20-15754cba16f8,46fb6016-2340-491a-89a0-c3b0a71327c2
c6d8b72a-493d-4c91-b960-9251a773735a,156,2017-07-25,3:02 PM,16,319.84,66,a9f3c87c-a6f3-4396-b8d6-9bf2e09e504e,
57309389-8047-438d-bbbb-7922d3d2279c,138,2014-01-04,11:40 PM,12,71.88,404,53bea8dc-8548-47fe-b22d-7cba8e06cbe2,a7fa4c15-456a-4a36-a15e-76783467c51a
853a84ba-9214-4019-8a24-720b07bf454a,425,2019-05-11,6:25 PM,23,230,473,f9c26473-6bdb-41cb-8724-98c4ae1485fd,
ba8010b5-fd80-44ac-be6c-6dc6c8169a84,484,2018-04-05,8:07 PM,8,2799.92,139,b6850ba3-1fb1-4795-adb8-7c6e08814091,727bc29d-6596-4a47-b6c5-05b4d7f0ec44
641cb156-cbdb-4c4a-ae42-ae625b37e731,250,2016-05-04,7:57 AM,3,59.91,9,00270d29-9dc4-481b-8d16-b5246c02bfee,e3909a35-a2e8-40bb-b24a-465af47cf46a
9853bc60-2491-4c83-a17c-0e6872797c06,152,2022-12-27,10:27 AM,18,1079.82,47,eedda9a3-9a4e-41f0-b80b-dbd00fd088fc,
e634f17e-742b-470f-98d1-d3df927932e7,576,2015-02-13,7:38 PM,16,95.84,53,a20e517b-891b-444e-aac8-0b066c6b181c,e87bafbe-67d9-41fe-a5bb-8a0f211daeff
df004c19-743d-4ed1-a76c-68f30be2a5b9,369,2013-02-27,3:35 PM,14,419.86,244,5eea1a36-b400-4847-b6ce-f74eff73edd2,362221da-38ca-45b6-97e8-10dd9a98cc5a
932575ff-bf8c-4080-aa8d-65cb5faa9b96,273,2019-01-13,4:29 AM,8,47.92,140,eb90218e-ecb7-483b-880c-910585068abe,
e87a7be3-3be2-4d90-bfcd-f3adeada4a27,25,2012-06-16,6:49 PM,10,399.9,215,3dc61138-c066-4bed-b110-0ddf47aae360,
7d84098e-5817-4e91-b15a-d07d43eb8e04,138,2021-06-21,9:35 PM,8,47.92,382,08bdc3b8-fc20-40cb-8433-ef55d9dc7e7f,
549b261c-8ef9-46bf-8f23-871705deb0fd,203,2022-09-25,6:03 AM,6,59.94,313,c6ad73fd-f8d8-4b44-a481-40b218882c02,9e8e136e-0f05-4de8-83cd-ef5f992b335a
b49ed9e4-ebc2-43be-a427-fa6b80aec01e,178,2015-06-08,3:35 AM,14,559.86,22,e3c96a32-c24e-4a66-8353-de12e988e631,939ebc22-f4ac-4dff-b945-9d5930c7a2d0
acd18814-331c-4f4d-ac2a-75ef600e3a1c,252,2019-05-05,8:00 AM,22,528,289,dba8e017-d804-4ed6-b3be-034af1d2d32d,093f796c-05e0-485e-b9e7-910aabb2109e
b6655c5d-bbb6-47f7-ae01-44f95f075743,321,2015-06-10,3:46 AM,22,43.78,172,b6964d66-fc5a-44b0-b90d-95b5c86ae9d7,265791f0-2f8d-475c-8efe-9de345d9a264
ec4c0052-69ad-4917-8542-1d30b4807721,263,2013-09-29,10:55 AM,25,324.75,159,d4638433-7ee8-4b02-89c6-db7bd132ffed,
b416015e-ae29-4627-bef5-f42c4d35742f,505,2014-07-08,7:24 PM,21,146.79,387,2e5c3b4b-caac-445f-bdd0-65646324d5a9,
6ec952a4-0e91-4bb2-9301-3264eb9b6c61,390,2017-10-09,2:06 AM,14,18.06,301,c14fa26c-8ba7-4920-976b-c5ca3a94d52f,a7ae2e6c-edf1-4796-93cc-4c16c5009961
36e17d3a-2fd1-4a81-aa06-b144eaefeb7c,173,2020-09-01,1:17 PM,8,159.92,451,53f272c1-39cb-4011-937e-c4560b09be60,72615c53-8f8b-442b-a234-b1107350ede2
155f30dc-f636-439f-8023-8ed600618e88,33,2018-01-24,1:44 PM,3,179.97,289,dba8e017-d804-4ed6-b3be-034af1d2d32d,093f796c-05e0-485e-b9e7-910aabb2109e
82e0031e-2541-4915-bfd4-503d9bdcbeec,350,2018-02-22,8:00 AM,1,4.99,64,578515d5-a873-4f89-a5c1-48d31347e32f,1935fbaf-c24d-4c68-a443-82e9ea7458cd
aca818c3-bf52-4e18-a5dc-e00d7a6e9e75,358,2013-03-08,5:44 AM,13,64.87,260,bed55cae-9b14-43b5-a637-8524b8aa4543,e909eace-7114-4f4b-b5d7-820191d0b399
eaba992e-6240-43cf-a1f9-a6717907e374,59,2015-05-13,1:14 PM,17,339.83,267,a9ed2e5d-d7e4-4e9d-8470-242bacb09331,0d7ba277-a20d-424e-807a-b7b75e4b089c
865af91f-b298-455f-9b41-49a210921429,551,2010-05-06,5:03 AM,10,3990,359,5c57241f-9461-4c83-8a89-f023d388ba07,13c017ec-f0b2-4d41-9b72-fdcb26782dfe
e946ffb7-dbc1-41a3-86c9-779dfbbf5b58,194,2013-07-01,12:30 AM,16,2079.84,460,901e4d01-bc11-44dc-8ae0-af8102cff77c,89336fd8-04be-46f2-b8ad-385ded958abd
eb7a6342-b504-4603-b253-53a9c8c55171,208,2019-06-06,10:28 PM,7,279.93,96,5cabee31-95f4-43f6-8c16-7c6c712cce8e,03d78d99-0559-4c43-b265-d6ad7cd449e2
efb56a1d-6739-460d-88d1-7ae79f9eb56f,39,2017-03-18,1:45 PM,21,52.08,295,6e5665c8-49bd-4b6f-b83d-2196ef58a116,c29aa760-4d9a-4e16-9bc9-4fb8971cbc8d
550ebedd-de76-4d31-859f-b05c29c04e91,147,2014-08-15,4:32 PM,14,1050,490,f35ab8c6-6b1c-48b6-97fe-e8028b690bff,
c4eeff0b-d5c3-4d5e-bb2c-a205b467ebf8,468,2018-09-24,4:23 PM,20,99.8,349,0ba9b410-4093-4173-ba29-c06ea7b26923,220d2c73-a2b7-459b-87da-3457d682b586
cf93723d-5c05-4955-b0a4-51d5ca0d4b92,248,2021-10-02,3:16 PM,9,135,286,1f28e467-1071-4340-90dd-8b8b97e8d41c,
fed4f05d-5f03-4d92-a5e3-acd6af7508f8,326,2017-01-12,8:31 PM,2,240,231,dfb7786c-8d79-4fe9-906a-fd2c41d7f7ff,c18df006-6d7a-4ba8-adb9-291edd1fd87d
a72a65f5-2405-460d-9563-96fd6284ca81,445,2014-06-25,5:47 AM,11,219.67,79,d3f678b2-b75d-4b3e-82b9-7391e6eca3b4,ab39832d-e5b5-471e-803b-43bf3f912d37
ceff998b-3ee4-4f70-8b0c-08d1f40ad003,267,2022-08-09,11:23 PM,17,1359.83,286,1f28e467-1071-4340-90dd-8b8b97e8d41c,
87319f93-461d-4025-9161-24d9b40c746c,208,2021-04-09,12:52 PM,9,359.91,134,3dae2ac4-d02c-4106-8996-00bef694dfd9,13c9cdf7-d877-478e-a34e-e742c1328099
0c8d30c7-a4be-4086-8245-d4f38fcd88a9,180,2022-08-12,9:56 AM,20,199.8,413,a4835a9e-88b5-4db3-a8b7-9c22ea222e98,
0715df91-764c-45a7-be62-4870a953c87a,446,2017-07-25,4:29 PM,24,3599.76,155,2f2a9302-61cb-407a-98c4-a204c82ffcae,
0e4a6d6f-1dce-4970-b994-babe4a8b5580,398,2014-06-09,5:46 PM,1,24.97,306,faccbf76-6533-4fc5-b375-39429cf013d6,
85fda51e-5741-44ed-9d48-e8f5b334a0a6,222,2016-02-11,12:30 PM,22,703.78,177,bf9d3737-cac5-423e-b386-017cf0a93d8f,fc59b5c4-c925-4a29-9f33-ec00a8b36e2a
2c10085f-318f-40e3-b7e7-27328e9596f1,72,2017-03-28,10:18 AM,10,119.9,166,8fda2647-29bd-45ca-a37d-3d8fc07c7567,
7339584a-31f9-47a5-8cb6-8e1f2a64e28e,16,2013-10-03,5:47 PM,7,24.5,13,63f5e19b-bfcd-45cc-8e08-7c33c7a85c8e,22190df9-8d1e-4ae5-8a7b-0ba10705978c
2df14ae8-6453-4866-8daa-cd834fc7718e,384,2015-08-10,6:54 PM,10,12.9,325,18ef79be-cad3-402c-a4e1-f3412b49a541,697e2c36-a651-4564-8ce5-5d42148cfe14
fa5d65b0-128f-4222-a1f2-f5c0c2beb498,84,2019-04-24,8:24 AM,13,25.87,147,a53ebacb-1db9-4388-92bc-fbb80edc1df9,
1f9c6272-4f0b-4b53-9b9f-03a1d82f159c,439,2012-07-14,9:18 AM,19,379.81,34,26aabe1a-00aa-4ec7-aeed-b89bc335dd55,08701c42-af92-4729-be5c-e95d483f5eb2
bceb8d32-2635-477d-bc99-0d483d324b1a,183,2015-03-16,9:44 AM,15,149.85,59,420d57f8-0727-4b12-beb8-df9ece3666d2,4d48edde-8170-4890-aedd-6e45dc44ce5c
23815db3-6d4d-42d4-8793-469be650d523,378,2014-11-23,6:40 AM,18,359.82,302,917bd59c-6194-431a-b8c3-01e47360b876,17e51095-db7b-4053-a396-44bb8370833a
299ff101-0843-4c92-8156-e70888b4085a,452,2013-10-21,1:09 PM,22,659.78,462,a78d1cde-283d-4904-8586-ff85965588a7,dfc96d2a-8710-42b8-b26b-3974f117d1af
71b79839-2a5f-4ffa-9d2c-c7bcf8159ccf,382,2021-01-08,1:30 AM,17,33.83,180,90bf10df-0dc7-4ee1-b2b3-ec42dcffab61,7b94f0dc-d841-4a75-9b9c-427be6bb2a64
137cbbf4-2188-4c9b-ab03-611c7ea2be2c,463,2022-11-08,1:11 PM,6,149.94,116,7380299f-fa0d-4076-9455-e088fcb35173,953e1a46-7327-4790-9084-5b3640d6265f
828f623d-864d-4f5a-b11b-fe05e85071df,301,2016-04-13,12:21 AM,19,379.81,365,46cf511e-5a31-4e6f-b2a6-f20b4b764a40,ded2bc27-9590-4ea9-8ca2-42e1d8b7dc1c
838909e7-e461-425c-99af-7ca8de29dcf3,105,2021-01-20,5:44 AM,22,10978,7,7919fe63-24af-416f-93f5-b2a77382b36d,1d57b366-2a47-4811-88d8-6415e451594e
181370df-742c-4ab4-9bc6-3ea0d15801a7,290,2019-07-14,11:50 AM,19,66.12,359,5c57241f-9461-4c83-8a89-f023d388ba07,13c017ec-f0b2-4d41-9b72-fdcb26782dfe
f91376f5-9cf1-4b55-9cc9-6d56f40e9663,326,2012-06-03,8:15 AM,15,1800,44,d3463e18-9f9f-4461-b10d-6b96cee8e7cf,5259e234-a2fe-4d61-9df9-bb5f670d2a13
695d9b19-a9bf-4e28-a6c0-cf4f0fa2c77b,15,2012-03-14,11:33 PM,21,209.79,48,f79846d4-08ad-4aec-adc1-c1e2ac5380ed,
6eff584d-db91-4b2e-8a53-f61b1c7ea40e,275,2021-02-01,8:18 AM,8,39.92,487,e71ff845-250b-4952-9779-3428bcf799ce,
